loan_id,no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,crib_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,loan_status
2412,4,Not Graduate,No,1671921.0,940000.0,6,719,4735233.0,0.0,348377.0,1717265.0,Approved
2413,0,Graduate,No,1059482.0,1920000.0,24,620,1664465.0,0.0,1092437.0,987815.0,Approved
2414,1,Graduate,Yes,728403.0,1900000.0,18,514,2256527.0,2657749.0,403396.0,86047.0,Rejected
2415,1,Graduate,No,1590673.0,1130000.0,48,683,1972840.0,0.0,994969.0,1600807.0,Approved
2416,2,Not Graduate,No,2650474.0,6170000.0,18,662,4630890.0,0.0,3005252.0,3513619.0,Approved
2417,1,Not Graduate,No,883573.0,1580000.0,18,734,3322403.0,0.0,393131.0,589361.0,Approved
2418,3,Graduate,No,1711186.0,1490000.0,12,714,12807973.0,0.0,2444104.0,3136764.0,Approved
2419,0,Graduate,No,1001017.0,1480000.0,36,830,1542740.0,0.0,81261.0,701152.0,Approved
2420,0,Graduate,No,480000.0,990000.0,60,605,658113.0,0.0,704996.0,60078.0,Approved
2421,2,Not Graduate,No,1807145.0,1900000.0,12,711,4702218.0,0.0,530169.0,2492423.0,Approved
2422,2,Graduate,No,1261136.0,2490000.0,24,794,4478703.0,0.0,1784866.0,1111082.0,Approved
2423,0,Not Graduate,No,2145221.0,4750000.0,60,680,17044258.0,0.0,385821.0,3928048.0,Rejected
2424,2,Graduate,No,825188.0,2010000.0,18,413,4987863.0,0.0,844505.0,997598.0,Rejected
2425,0,Not Graduate,No,1184567.0,1100000.0,48,694,2129810.0,0.0,409598.0,2070060.0,Approved
2426,4,Graduate,No,1010009.0,2690000.0,36,753,6911696.0,0.0,210366.0,1687180.0,Rejected
2427,0,Graduate,Yes,1588188.0,2730000.0,6,433,1967706.0,1686286.0,1358489.0,2996618.0,Rejected
2428,4,Not Graduate,No,1386073.0,3830000.0,6,834,8973409.0,0.0,98312.0,2408180.0,Approved
2429,1,Graduate,No,584676.0,1760000.0,12,619,3014648.0,0.0,346155.0,1138689.0,Approved
2430,2,Graduate,Yes,666143.0,760000.0,24,863,4861779.0,644785.0,404505.0,575603.0,Approved
2431,2,Graduate,Yes,975011.0,1030000.0,6,636,4488743.0,3857250.0,1172953.0,669668.0,Rejected
2432,0,Not Graduate,Yes,1725351.0,1590000.0,36,521,3679131.0,479806.0,1143945.0,1947312.0,Rejected
2433,1,Not Graduate,No,1924420.0,3850000.0,36,662,9410183.0,0.0,900656.0,3229316.0,Approved
2434,1,Not Graduate,No,1491446.0,4320000.0,36,606,1598908.0,0.0,274659.0,1214113.0,Approved
2435,1,Not Graduate,No,1027544.0,2350000.0,48,371,1330649.0,0.0,372172.0,1498293.0,Approved
2436,2,Graduate,No,3608181.0,3640000.0,36,653,23288587.0,0.0,433270.0,4953051.0,Approved
2437,4,Not Graduate,Yes,2010167.0,2350000.0,48,618,9777953.0,5945674.0,933883.0,1333938.0,Rejected
2438,2,Graduate,No,1117117.0,1390000.0,24,479,6328261.0,0.0,594605.0,1457016.0,Approved
2439,1,Graduate,No,1276724.0,3010000.0,6,470,4116843.0,0.0,371607.0,156208.0,Approved
2440,1,Not Graduate,No,964428.0,1830000.0,36,473,2419291.0,0.0,833056.0,823836.0,Rejected
2441,1,Graduate,No,480000.0,1050000.0,24,523,2751089.0,0.0,554835.0,711331.0,Approved
2442,0,Graduate,Yes,774311.0,1670000.0,60,621,5096120.0,1181585.0,608230.0,1045721.0,Rejected
2443,1,Not Graduate,No,842461.0,960000.0,24,659,3859398.0,0.0,421451.0,1592527.0,Approved
2444,0,Graduate,Yes,538642.0,1350000.0,24,669,1016640.0,1334575.0,647861.0,458062.0,Rejected
2445,0,Not Graduate,Yes,882638.0,930000.0,12,465,3613486.0,2957200.0,227246.0,1350536.0,Rejected
2446,2,Not Graduate,No,2878434.0,5200000.0,24,845,15877176.0,0.0,3496615.0,2451102.0,Approved
2447,0,Not Graduate,Yes,1153126.0,3040000.0,6,498,2832426.0,2012041.0,57949.0,2133278.0,Rejected
2448,1,Not Graduate,Yes,1205833.0,550000.0,60,473,4549721.0,4161604.0,724730.0,993727.0,Approved
2449,1,Graduate,No,502986.0,1050000.0,18,524,3500329.0,0.0,367432.0,229376.0,Rejected
2450,0,Not Graduate,No,785279.0,330000.0,24,520,680479.0,0.0,177658.0,229189.0,Rejected
2451,2,Not Graduate,No,1380210.0,900000.0,12,737,10685919.0,0.0,1197052.0,1950574.0,Rejected
2452,1,Graduate,No,556366.0,250000.0,24,662,2141827.0,0.0,265298.0,1079554.0,Approved
2453,2,Graduate,No,1012178.0,390000.0,12,575,3282530.0,0.0,1252613.0,488771.0,Approved
2454,0,Graduate,No,2972845.0,6360000.0,18,498,19276934.0,0.0,1647276.0,5266600.0,Approved
2455,1,Graduate,No,1551680.0,3780000.0,12,765,11382033.0,0.0,1013471.0,2239143.0,Approved
2456,1,Not Graduate,No,1509655.0,1810000.0,48,629,3570346.0,0.0,1006733.0,813207.0,Approved
2457,2,Not Graduate,No,1101493.0,1620000.0,24,483,8077792.0,0.0,428558.0,1421777.0,Approved
2458,0,Not Graduate,Yes,634358.0,500000.0,60,631,570574.0,759304.0,420902.0,270323.0,Approved
2459,0,Graduate,No,994018.0,1560000.0,12,682,2342997.0,0.0,1162694.0,648978.0,Approved
2460,2,Graduate,Yes,1192866.0,790000.0,12,610,5838104.0,2271874.0,959003.0,721169.0,Approved
2461,2,Graduate,No,1282322.0,960000.0,24,564,3931143.0,0.0,1133129.0,1209854.0,Approved
2462,0,Not Graduate,Yes,1612360.0,3910000.0,18,663,11594840.0,1819654.0,94348.0,600909.0,Approved
2463,2,Graduate,Yes,884306.0,550000.0,12,826,3881231.0,30190.0,848243.0,413434.0,Approved
2464,1,Not Graduate,Yes,513697.0,250000.0,48,561,1627119.0,1229754.0,545398.0,702124.0,Approved
2465,4,Not Graduate,No,691262.0,280000.0,12,698,3966031.0,0.0,803184.0,814966.0,Approved
2466,1,Graduate,Yes,1165211.0,2740000.0,24,511,3811578.0,2969267.0,317780.0,1386351.0,Approved
2467,2,Graduate,Yes,480000.0,190000.0,48,735,855401.0,1686270.0,461723.0,451190.0,Approved
2468,0,Not Graduate,No,2084159.0,5120000.0,12,516,16065954.0,0.0,1918886.0,1661002.0,Rejected
2469,1,Graduate,Yes,1291384.0,3840000.0,12,658,4170031.0,2632726.0,1097940.0,2464691.0,Approved
2470,0,Not Graduate,No,2361711.0,3910000.0,12,642,2483640.0,0.0,2775612.0,2451006.0,Approved
2471,1,Not Graduate,No,925332.0,790000.0,12,489,4096361.0,0.0,1165868.0,787332.0,Rejected
2472,1,Graduate,No,714903.0,900000.0,18,617,710203.0,0.0,331832.0,103510.0,Approved
2473,2,Graduate,No,817978.0,760000.0,18,518,2528920.0,0.0,871124.0,1411849.0,Approved
2474,1,Graduate,No,541425.0,240000.0,18,499,1514222.0,0.0,362731.0,273272.0,Approved
2475,4,Graduate,No,2185340.0,5000000.0,12,528,5690981.0,0.0,408372.0,3705955.0,Approved
2476,1,Graduate,No,781132.0,320000.0,36,719,2990108.0,0.0,357979.0,671009.0,Approved
2477,0,Not Graduate,Yes,518288.0,1410000.0,18,622,473869.0,382757.0,381717.0,234481.0,Approved
2478,1,Graduate,No,480000.0,1240000.0,12,593,1181780.0,0.0,211757.0,244494.0,Rejected
2479,1,Not Graduate,No,2629013.0,6200000.0,24,695,2252220.0,0.0,1982769.0,382080.0,Rejected
2480,3,Not Graduate,No,1076261.0,2370000.0,36,642,7081280.0,0.0,648880.0,1358012.0,Rejected
2481,0,Not Graduate,No,1415591.0,4130000.0,12,631,1476208.0,0.0,1687311.0,1872234.0,Approved
2482,1,Graduate,No,704554.0,580000.0,24,437,1831043.0,0.0,390109.0,898424.0,Approved
2483,1,Not Graduate,No,1071021.0,3310000.0,24,675,753977.0,0.0,285294.0,765710.0,Approved
2484,0,Not Graduate,No,838093.0,2110000.0,36,795,6318344.0,0.0,1176979.0,1497776.0,Approved
2485,3,Graduate,Yes,1180110.0,2270000.0,60,669,7399427.0,3391882.0,899220.0,1522063.0,Approved
2486,1,Not Graduate,No,1130112.0,560000.0,24,797,7034035.0,0.0,1356818.0,2137139.0,Approved
2487,2,Graduate,No,971763.0,1300000.0,12,395,4108306.0,0.0,904486.0,1207568.0,Rejected
2488,2,Not Graduate,Yes,1343161.0,1020000.0,18,557,7816045.0,3273914.0,495458.0,1688413.0,Approved
2489,0,Graduate,No,961101.0,2300000.0,24,499,750895.0,0.0,545242.0,1236284.0,Rejected
2490,2,Not Graduate,No,493381.0,700000.0,12,708,1223323.0,0.0,64397.0,188719.0,Approved
2491,4,Graduate,No,480000.0,1170000.0,12,502,3712014.0,0.0,108154.0,881932.0,Rejected
2492,1,Graduate,No,1466183.0,3660000.0,24,605,8380503.0,0.0,970848.0,2129741.0,Approved
2493,2,Graduate,Yes,2154236.0,3760000.0,12,683,12858809.0,6242963.0,561093.0,2760279.0,Approved
2494,0,Graduate,Yes,1537512.0,2400000.0,6,775,2337180.0,4827865.0,1798853.0,1972186.0,Approved
2495,0,Graduate,Yes,1893235.0,4730000.0,6,599,8189413.0,464209.0,2144186.0,1596548.0,Approved
2496,0,Not Graduate,No,706543.0,1060000.0,12,536,2059049.0,0.0,1027675.0,661995.0,Approved
2497,4,Not Graduate,No,1198892.0,1920000.0,12,713,4246650.0,0.0,289092.0,1233983.0,Approved
2498,0,Not Graduate,No,991994.0,2500000.0,48,638,1673949.0,0.0,294411.0,582518.0,Approved
2499,1,Not Graduate,No,1986017.0,5810000.0,60,618,2659386.0,0.0,376426.0,1523427.0,Rejected
2500,2,Graduate,No,2358390.0,920000.0,24,694,12235787.0,0.0,1566890.0,384234.0,Rejected
2501,1,Graduate,No,1405789.0,2390000.0,48,551,7699041.0,0.0,1422024.0,719835.0,Approved
2502,0,Graduate,Yes,1232807.0,940000.0,36,466,3855173.0,4776866.0,73737.0,1775784.0,Approved
2503,2,Graduate,No,488924.0,1330000.0,12,716,1689589.0,0.0,524433.0,560812.0,Approved
2504,1,Graduate,No,575879.0,1690000.0,36,455,2175132.0,0.0,726310.0,777460.0,Rejected
2505,2,Not Graduate,Yes,1042481.0,1600000.0,18,762,3953776.0,3637392.0,290004.0,1498246.0,Approved
2506,3,Graduate,Yes,1298587.0,3340000.0,36,754,9685980.0,4370069.0,887023.0,1400132.0,Approved
2507,2,Graduate,No,1262330.0,2190000.0,18,657,6845931.0,0.0,629333.0,1831088.0,Approved
2508,3,Graduate,No,2038167.0,4140000.0,18,530,4468386.0,0.0,2861344.0,948526.0,Rejected
2509,2,Not Graduate,No,971477.0,560000.0,18,661,688568.0,0.0,578788.0,399600.0,Approved
2510,0,Graduate,No,1565141.0,2900000.0,48,611,9287351.0,0.0,704424.0,1806872.0,Approved
2511,2,Not Graduate,Yes,2024602.0,3600000.0,60,642,8685340.0,270624.0,863992.0,2846618.0,Approved
2512,2,Not Graduate,Yes,1529386.0,1140000.0,18,448,4939847.0,56114.0,1417876.0,556002.0,Approved
2513,2,Not Graduate,Yes,1524374.0,970000.0,12,640,10616861.0,2479370.0,248054.0,1171229.0,Approved
2514,1,Not Graduate,No,1388825.0,640000.0,36,475,2020913.0,0.0,1346893.0,1880910.0,Rejected
2515,1,Graduate,Yes,1098578.0,1900000.0,36,524,8003466.0,3857778.0,1090947.0,279839.0,Approved
2516,2,Graduate,No,533359.0,920000.0,36,619,2847953.0,0.0,411569.0,363221.0,Approved
2517,1,Graduate,No,1004580.0,730000.0,36,610,1370820.0,0.0,1158843.0,1244623.0,Approved
2518,2,Not Graduate,Yes,1123890.0,1330000.0,48,425,1587415.0,2783727.0,767717.0,2067247.0,Rejected
2519,2,Not Graduate,No,926113.0,1920000.0,18,562,1732919.0,0.0,1092473.0,663588.0,Approved
2520,3,Not Graduate,No,785619.0,2040000.0,6,635,5378764.0,0.0,485876.0,393797.0,Approved
2521,2,Not Graduate,No,787355.0,1560000.0,18,658,3730292.0,0.0,996336.0,1437072.0,Approved
2522,0,Not Graduate,No,1625863.0,3880000.0,36,455,8371238.0,0.0,1396534.0,219984.0,Rejected
2523,0,Not Graduate,No,1352954.0,3200000.0,12,581,3999187.0,0.0,215085.0,1984685.0,Rejected
2524,4,Not Graduate,No,682700.0,1700000.0,6,683,626486.0,0.0,357833.0,475850.0,Approved
2525,0,Not Graduate,No,1093002.0,1010000.0,18,769,3872547.0,0.0,1622304.0,1023692.0,Approved
2526,0,Not Graduate,No,480000.0,330000.0,24,640,2281969.0,0.0,287247.0,948828.0,Approved
2527,0,Graduate,No,751001.0,1770000.0,36,638,4536228.0,0.0,1078521.0,848641.0,Approved
2528,3,Not Graduate,No,1855008.0,1460000.0,60,622,1372920.0,0.0,1126381.0,1666061.0,Approved
2529,1,Not Graduate,No,784232.0,320000.0,24,569,902534.0,0.0,590002.0,114410.0,Approved
2530,1,Not Graduate,No,500916.0,710000.0,12,415,2045606.0,0.0,312114.0,997360.0,Approved
2531,1,Not Graduate,Yes,1313878.0,1020000.0,48,679,9743514.0,4975625.0,1952101.0,243391.0,Approved
2532,1,Graduate,Yes,1087308.0,2570000.0,24,459,2724540.0,3636461.0,1023962.0,421007.0,Approved
2533,1,Not Graduate,Yes,1450423.0,2850000.0,12,722,5910540.0,4598849.0,834333.0,1631684.0,Approved
2534,2,Graduate,No,480000.0,950000.0,48,616,2925372.0,0.0,144462.0,764617.0,Approved
2535,2,Graduate,Yes,858248.0,1810000.0,24,772,5652297.0,783883.0,986313.0,481973.0,Approved
2536,0,Graduate,No,652488.0,610000.0,12,653,3550296.0,0.0,291079.0,988733.0,Approved
2537,1,Graduate,No,1407793.0,4020000.0,6,606,8437532.0,0.0,593714.0,749882.0,Approved
2538,1,Not Graduate,No,1390288.0,2540000.0,12,441,10082814.0,0.0,709424.0,892511.0,Rejected
2539,2,Graduate,Yes,824509.0,2470000.0,18,784,896128.0,884227.0,738288.0,152721.0,Approved
2540,0,Graduate,No,908058.0,1160000.0,24,594,6619366.0,0.0,225489.0,434721.0,Rejected
2541,0,Graduate,Yes,1716870.0,1510000.0,12,402,4059908.0,5134655.0,1216458.0,980922.0,Approved
2542,0,Graduate,No,1881590.0,3500000.0,12,495,2662943.0,0.0,114155.0,1909764.0,Rejected
2543,4,Not Graduate,No,1242660.0,3440000.0,6,703,5946937.0,0.0,1524541.0,1827658.0,Approved
2544,3,Graduate,No,1207083.0,2800000.0,12,634,730778.0,0.0,771371.0,141261.0,Rejected
2545,1,Graduate,Yes,480000.0,400000.0,24,582,2021142.0,1698544.0,64211.0,550722.0,Approved
2546,3,Not Graduate,No,839225.0,820000.0,18,692,3544071.0,0.0,1158875.0,1054637.0,Rejected
2547,3,Graduate,Yes,1155418.0,640000.0,24,593,4323456.0,8373.0,952823.0,1045125.0,Approved
2548,0,Not Graduate,No,1777422.0,5420000.0,6,581,8354599.0,0.0,225171.0,3030089.0,Approved
2549,2,Graduate,No,1549655.0,1430000.0,12,439,3906798.0,0.0,281827.0,3082666.0,Rejected
2550,0,Graduate,No,1038224.0,2540000.0,6,609,978693.0,0.0,785259.0,234075.0,Approved
2551,0,Not Graduate,No,1142636.0,1330000.0,36,641,8559126.0,0.0,753275.0,590694.0,Approved
2552,2,Not Graduate,No,1407438.0,740000.0,24,759,4622338.0,0.0,705491.0,1030632.0,Approved
2553,0,Not Graduate,Yes,883977.0,1500000.0,60,562,5687812.0,2791544.0,939332.0,945551.0,Rejected
2554,0,Not Graduate,No,2238615.0,1360000.0,18,579,15133761.0,0.0,2720860.0,597817.0,Rejected
2555,1,Not Graduate,No,1893613.0,4780000.0,24,639,9445418.0,0.0,1091466.0,2997154.0,Rejected
2556,4,Not Graduate,No,605802.0,1060000.0,36,651,2606219.0,0.0,583207.0,729060.0,Approved
2557,0,Not Graduate,No,1173743.0,2830000.0,36,809,2722459.0,0.0,763819.0,1043211.0,Rejected
2558,1,Graduate,No,480000.0,1370000.0,60,644,2706108.0,0.0,271079.0,775799.0,Approved
2559,0,Not Graduate,No,1828922.0,4740000.0,48,723,11278708.0,0.0,2546218.0,1771915.0,Approved
2560,0,Not Graduate,No,536921.0,1330000.0,36,441,2261407.0,0.0,642715.0,324171.0,Approved
2561,0,Graduate,No,812373.0,1230000.0,36,685,1012165.0,0.0,53982.0,1405447.0,Approved
2562,3,Not Graduate,Yes,772869.0,1020000.0,12,685,1893574.0,912862.0,710495.0,729503.0,Approved
2563,2,Graduate,No,4834312.0,12000000.0,48,653,31292350.0,0.0,6306172.0,8582373.0,Approved
2564,3,Not Graduate,Yes,632382.0,710000.0,12,669,3751087.0,725379.0,508045.0,1050892.0,Rejected
2565,3,Not Graduate,No,1458595.0,3960000.0,48,702,4554556.0,0.0,1569631.0,2603873.0,Approved
2566,3,Not Graduate,No,1028617.0,1800000.0,12,834,1285943.0,0.0,831594.0,1427018.0,Approved
2567,1,Graduate,Yes,1541145.0,740000.0,18,543,8135793.0,4610089.0,2307805.0,2966172.0,Approved
2568,3,Not Graduate,No,785197.0,780000.0,12,772,2109392.0,0.0,1079175.0,1101429.0,Approved
2569,0,Graduate,Yes,2275685.0,4100000.0,24,397,1837660.0,7418434.0,3316077.0,1860764.0,Approved
2570,2,Not Graduate,No,1986526.0,5400000.0,18,626,8662428.0,0.0,2129384.0,1724326.0,Approved
2571,0,Graduate,Yes,643498.0,1340000.0,12,502,5050034.0,588752.0,447680.0,138557.0,Rejected
2572,0,Graduate,No,954066.0,2620000.0,24,641,6210180.0,0.0,316585.0,758993.0,Approved
2573,2,Graduate,No,1279688.0,970000.0,12,900,2244351.0,0.0,1366481.0,2355024.0,Approved
2574,0,Graduate,No,1485327.0,4090000.0,24,684,3288563.0,0.0,1551541.0,2654504.0,Rejected
2575,0,Not Graduate,No,1094705.0,720000.0,18,574,6778202.0,0.0,1134264.0,820236.0,Approved
2576,1,Not Graduate,Yes,631262.0,410000.0,12,805,386807.0,1536811.0,50000.0,1059343.0,Approved
2577,1,Graduate,No,1017296.0,1580000.0,24,444,7383339.0,0.0,1454903.0,375864.0,Rejected
2578,0,Graduate,Yes,480000.0,1220000.0,48,672,3644223.0,348248.0,68644.0,65731.0,Approved
2579,1,Graduate,No,1295523.0,3350000.0,12,587,6149521.0,0.0,1044014.0,313173.0,Approved
2580,1,Not Graduate,No,2060723.0,2390000.0,48,796,14281724.0,0.0,1340913.0,683707.0,Approved
2581,0,Graduate,No,837210.0,2080000.0,12,701,1609765.0,0.0,831269.0,387477.0,Approved
2582,2,Not Graduate,Yes,2338499.0,1750000.0,24,666,12315790.0,2137255.0,272692.0,598938.0,Approved
2583,2,Not Graduate,No,866318.0,2290000.0,24,773,3290414.0,0.0,532727.0,95955.0,Approved
2584,0,Not Graduate,No,740296.0,1920000.0,12,591,3633241.0,0.0,784814.0,555957.0,Approved
2585,1,Not Graduate,No,687816.0,1210000.0,24,743,4363162.0,0.0,1007051.0,512004.0,Approved
2586,1,Graduate,No,1073614.0,1800000.0,24,499,3483697.0,0.0,313777.0,541151.0,Approved
2587,2,Graduate,Yes,1252269.0,1550000.0,60,605,4894541.0,592187.0,80950.0,1640559.0,Rejected
2588,2,Graduate,No,480000.0,1090000.0,60,564,3640490.0,0.0,337231.0,711748.0,Rejected
2589,0,Graduate,No,692244.0,770000.0,18,614,3002391.0,0.0,865391.0,312752.0,Approved
2590,4,Graduate,Yes,1443499.0,3830000.0,24,797,9915558.0,1532553.0,897957.0,2646609.0,Approved
2591,4,Graduate,No,700782.0,2100000.0,18,644,1442625.0,0.0,173403.0,1310434.0,Rejected
2592,0,Not Graduate,No,1932215.0,3230000.0,12,587,10248847.0,0.0,415352.0,821540.0,Approved
2593,1,Not Graduate,No,1029776.0,2710000.0,36,652,7689523.0,0.0,140126.0,1807877.0,Approved
2594,2,Graduate,No,1759682.0,1020000.0,6,453,9901274.0,0.0,494521.0,2095579.0,Rejected
2595,1,Graduate,No,2055161.0,4220000.0,48,525,8765955.0,0.0,2360437.0,2478919.0,Rejected
2596,1,Not Graduate,Yes,1658094.0,670000.0,36,652,7323337.0,745051.0,579526.0,544785.0,Approved
2597,3,Not Graduate,Yes,1787583.0,3010000.0,36,564,7787558.0,6372740.0,547902.0,3017834.0,Rejected
2598,0,Graduate,Yes,1968767.0,1570000.0,18,459,14551696.0,2633869.0,1092915.0,2846711.0,Rejected
2599,0,Graduate,No,1088557.0,2590000.0,48,721,933269.0,0.0,1556634.0,684099.0,Approved
2600,1,Not Graduate,No,1343477.0,1530000.0,18,441,6694546.0,0.0,1097645.0,1725114.0,Approved
2601,1,Not Graduate,No,2032485.0,1960000.0,24,750,6854325.0,0.0,147765.0,564236.0,Rejected
2602,0,Graduate,No,796358.0,2320000.0,6,493,4140549.0,0.0,513743.0,1132828.0,Approved
2603,0,Not Graduate,Yes,1044085.0,2800000.0,24,562,7265527.0,86753.0,317491.0,300178.0,Approved
2604,2,Not Graduate,No,1363036.0,1400000.0,36,579,2064240.0,0.0,1883597.0,680848.0,Approved
2605,1,Not Graduate,No,503378.0,540000.0,18,515,-32419.0,0.0,559735.0,140310.0,Rejected
2606,2,Not Graduate,Yes,1481987.0,3660000.0,12,438,1500509.0,2280993.0,1806868.0,2915278.0,Rejected
2607,2,Graduate,No,2072536.0,1560000.0,60,536,12268547.0,0.0,892629.0,1956376.0,Approved
2608,3,Not Graduate,Yes,802075.0,650000.0,24,643,5969768.0,2440972.0,771274.0,1193551.0,Approved
2609,2,Graduate,No,580944.0,240000.0,24,699,466435.0,0.0,563741.0,793588.0,Approved
2610,1,Not Graduate,No,480000.0,300000.0,12,610,1025380.0,0.0,177278.0,400992.0,Approved
2611,1,Not Graduate,No,946546.0,1580000.0,18,683,7302807.0,0.0,1181231.0,506517.0,Approved
2612,1,Graduate,Yes,1092471.0,2460000.0,6,484,2010707.0,1428759.0,1335077.0,850673.0,Approved
2613,0,Graduate,Yes,1414303.0,3070000.0,12,612,3364164.0,5079936.0,629290.0,2229355.0,Approved
2614,2,Not Graduate,No,1206710.0,2210000.0,36,527,1381055.0,0.0,439163.0,880654.0,Rejected
2615,0,Not Graduate,No,865234.0,710000.0,12,498,2921381.0,0.0,635704.0,296601.0,Rejected
2616,2,Not Graduate,Yes,3266283.0,8370000.0,24,670,7333126.0,4194240.0,529608.0,3326499.0,Approved
2617,2,Not Graduate,No,1361517.0,2280000.0,12,571,5796476.0,0.0,129772.0,1369199.0,Rejected
2618,1,Graduate,No,1450985.0,740000.0,6,476,9502078.0,0.0,1054293.0,2480669.0,Rejected
2619,0,Graduate,No,755330.0,1260000.0,60,578,5706416.0,0.0,340994.0,1230697.0,Approved
2620,2,Graduate,No,1490802.0,1330000.0,18,732,8027326.0,0.0,1706763.0,2417511.0,Approved
2621,4,Not Graduate,No,1026457.0,1680000.0,36,502,3119007.0,0.0,220157.0,667703.0,Rejected
2622,2,Not Graduate,No,765428.0,970000.0,6,714,4587664.0,0.0,1021975.0,1148807.0,Approved
2623,0,Graduate,No,1004337.0,2110000.0,12,557,4959296.0,0.0,333612.0,1589530.0,Approved
2624,2,Not Graduate,Yes,533270.0,910000.0,12,712,3242474.0,806372.0,105954.0,273535.0,Approved
2625,3,Not Graduate,No,1403164.0,1660000.0,24,785,10777121.0,0.0,657519.0,1404719.0,Approved
2626,0,Graduate,Yes,726285.0,1380000.0,12,683,1622399.0,1667107.0,824771.0,478091.0,Approved
2627,3,Not Graduate,No,549470.0,1420000.0,18,469,3432392.0,0.0,592353.0,849534.0,Rejected
2628,0,Not Graduate,No,1162660.0,2220000.0,36,693,8452894.0,0.0,1275726.0,1093935.0,Rejected
2629,0,Graduate,No,1814859.0,5180000.0,12,625,3023954.0,0.0,647777.0,1583766.0,Approved
2630,2,Not Graduate,No,1247441.0,1960000.0,24,525,9154523.0,0.0,1203601.0,447546.0,Rejected
2631,2,Not Graduate,No,694720.0,500000.0,12,855,3431397.0,0.0,263222.0,529938.0,Approved
2632,0,Not Graduate,No,1506852.0,2660000.0,48,557,5590303.0,0.0,1527275.0,203439.0,Approved
2633,2,Not Graduate,No,531403.0,570000.0,18,462,3471071.0,0.0,50000.0,114307.0,Rejected
2634,0,Graduate,No,563454.0,1320000.0,36,569,754098.0,0.0,116076.0,1024023.0,Approved
2635,1,Not Graduate,No,1097072.0,2030000.0,60,633,2940128.0,0.0,1443999.0,151780.0,Rejected
2636,0,Graduate,No,574325.0,1080000.0,48,363,2568316.0,0.0,645076.0,253063.0,Rejected
2637,2,Not Graduate,Yes,744696.0,550000.0,48,683,5759570.0,1717498.0,108596.0,346161.0,Approved
2638,0,Graduate,Yes,885908.0,1290000.0,18,695,3315391.0,194137.0,1110775.0,108804.0,Approved
2639,1,Not Graduate,No,1444872.0,2410000.0,12,800,9931849.0,0.0,1649483.0,1063360.0,Approved
2640,2,Not Graduate,No,1037071.0,460000.0,6,734,3456321.0,0.0,1542220.0,1182372.0,Approved
2641,2,Not Graduate,Yes,996678.0,1690000.0,48,743,646696.0,3224707.0,1019632.0,1544478.0,Approved
2642,2,Not Graduate,No,1289353.0,2340000.0,12,506,4176443.0,0.0,1589647.0,1149554.0,Approved
2643,3,Graduate,No,1252450.0,540000.0,24,818,9834220.0,0.0,1826424.0,2192781.0,Approved
2644,1,Graduate,No,543788.0,1600000.0,12,771,2217855.0,0.0,74142.0,907836.0,Rejected
2645,2,Graduate,No,1368003.0,3500000.0,12,583,7121169.0,0.0,1676403.0,1454440.0,Approved
2646,1,Graduate,Yes,1589768.0,2470000.0,18,696,6834903.0,4966642.0,476829.0,915429.0,Approved
2647,2,Not Graduate,No,487488.0,1100000.0,18,470,1161357.0,0.0,483977.0,259806.0,Approved
2648,0,Graduate,No,1734572.0,2150000.0,12,824,10826092.0,0.0,1709304.0,710016.0,Approved
2649,0,Graduate,No,480000.0,960000.0,18,458,638620.0,0.0,373997.0,554101.0,Approved
2650,1,Graduate,No,619161.0,290000.0,48,630,3928258.0,0.0,71544.0,672566.0,Approved
2651,1,Graduate,No,2415413.0,3650000.0,18,764,4057186.0,0.0,1247693.0,661791.0,Approved
2652,2,Not Graduate,Yes,798576.0,460000.0,12,639,2036441.0,2460270.0,814088.0,329789.0,Approved
2653,2,Graduate,No,933520.0,350000.0,36,536,5605109.0,0.0,1328440.0,1866780.0,Approved
2654,1,Not Graduate,No,2398205.0,1650000.0,36,670,18099093.0,0.0,1817948.0,1489554.0,Approved
2655,1,Not Graduate,No,837915.0,270000.0,12,510,1662862.0,0.0,1163861.0,1650783.0,Approved
2656,2,Not Graduate,No,1080168.0,2900000.0,12,719,4425308.0,0.0,71258.0,1782828.0,Approved
2657,0,Not Graduate,No,1730733.0,3330000.0,12,652,11243281.0,0.0,1911662.0,926863.0,Approved
2658,2,Graduate,No,580997.0,1090000.0,60,497,2842663.0,0.0,737646.0,1088728.0,Approved
2659,1,Not Graduate,No,994913.0,2440000.0,48,657,5795018.0,0.0,319614.0,1835908.0,Approved
2660,2,Not Graduate,No,2055834.0,1550000.0,12,731,10152558.0,0.0,1503314.0,1978020.0,Approved
2661,2,Not Graduate,No,1578930.0,590000.0,18,408,9375649.0,0.0,537582.0,1961074.0,Rejected
2662,2,Graduate,No,664083.0,410000.0,48,468,1278238.0,0.0,958774.0,993939.0,Rejected
2663,0,Not Graduate,No,1580411.0,3410000.0,36,491,5813677.0,0.0,1151618.0,1093969.0,Rejected
2664,1,Not Graduate,No,555375.0,1230000.0,24,599,310134.0,0.0,261014.0,291735.0,Rejected
2665,2,Not Graduate,No,825720.0,1820000.0,60,650,5864337.0,0.0,1067411.0,1078856.0,Rejected
2666,0,Not Graduate,No,480000.0,640000.0,18,718,964477.0,0.0,102449.0,885048.0,Approved
